"","day","interval","date","steps","dayType"
"1459","Sun",1105,2012-11-04,72.2857142857143,"Weekend"
"1460","Sun",1110,2012-11-04,73.5714285714286,"Weekend"
"1461","Sun",1115,2012-11-04,69,"Weekend"
"1462","Sun",1120,2012-11-04,71.1428571428571,"Weekend"
"1463","Sun",1125,2012-11-04,52.5714285714286,"Weekend"
"1464","Sun",1130,2012-11-04,54.7142857142857,"Weekend"
"1465","Sun",1135,2012-11-04,53.8571428571429,"Weekend"
"1466","Sun",1140,2012-11-04,46.8571428571429,"Weekend"
"1467","Sun",1145,2012-11-04,42.4285714285714,"Weekend"
"1468","Sun",115,2012-11-04,0,"Weekend"
"1469","Sun",1150,2012-11-04,47.7142857142857,"Weekend"
"1470","Sun",1155,2012-11-04,105.714285714286,"Weekend"
"1471","Sun",120,2012-11-04,0,"Weekend"
"1472","Sun",1200,2012-11-04,124.714285714286,"Weekend"
"1473","Sun",1205,2012-11-04,191.571428571429,"Weekend"
"1474","Sun",1210,2012-11-04,138.857142857143,"Weekend"
"1475","Sun",1215,2012-11-04,139.428571428571,"Weekend"
"1476","Sun",1220,2012-11-04,92.1428571428571,"Weekend"
"1477","Sun",1225,2012-11-04,73.8571428571429,"Weekend"
"1478","Sun",1230,2012-11-04,29.5714285714286,"Weekend"
"1479","Sun",1235,2012-11-04,62.2857142857143,"Weekend"
"1480","Sun",1240,2012-11-04,60.2857142857143,"Weekend"
"1481","Sun",1245,2012-11-04,54.7142857142857,"Weekend"
"1482","Sun",125,2012-11-04,0,"Weekend"
"1483","Sun",1250,2012-11-04,74.1428571428571,"Weekend"
"1484","Sun",1255,2012-11-04,69.7142857142857,"Weekend"
"1485","Sun",130,2012-11-04,1.14285714285714,"Weekend"
"1486","Sun",1300,2012-11-04,86.8571428571429,"Weekend"
"1487","Sun",1305,2012-11-04,105.285714285714,"Weekend"
"1488","Sun",1310,2012-11-04,133.142857142857,"Weekend"
"1489","Sun",1315,2012-11-04,124.142857142857,"Weekend"
"1490","Sun",1320,2012-11-04,65.4285714285714,"Weekend"
"1491","Sun",1325,2012-11-04,81.2857142857143,"Weekend"
"1492","Sun",1330,2012-11-04,64.2857142857143,"Weekend"
"1493","Sun",1335,2012-11-04,7,"Weekend"
"1494","Sun",1340,2012-11-04,121.142857142857,"Weekend"
"1495","Sun",1345,2012-11-04,111.714285714286,"Weekend"
"1496","Sun",135,2012-11-04,1.28571428571429,"Weekend"
"1497","Sun",1350,2012-11-04,32,"Weekend"
"1498","Sun",1355,2012-11-04,91.2857142857143,"Weekend"
"1499","Sun",140,2012-11-04,0,"Weekend"
"1500","Sun",1400,2012-11-04,38.2857142857143,"Weekend"
"1501","Sun",1405,2012-11-04,34.2857142857143,"Weekend"
"1502","Sun",1410,2012-11-04,22.5714285714286,"Weekend"
"1503","Sun",1415,2012-11-04,33.8571428571429,"Weekend"
"1504","Sun",1420,2012-11-04,5.42857142857143,"Weekend"
"1505","Sun",1425,2012-11-04,10.5714285714286,"Weekend"
"1506","Sun",1430,2012-11-04,11.7142857142857,"Weekend"
"1507","Sun",1435,2012-11-04,37.4285714285714,"Weekend"
"1508","Sun",1440,2012-11-04,33,"Weekend"
"1509","Sun",1445,2012-11-04,50.2857142857143,"Weekend"
"1510","Sun",145,2012-11-04,1.57142857142857,"Weekend"
"1511","Sun",1450,2012-11-04,61.2857142857143,"Weekend"
"1512","Sun",1455,2012-11-04,24.7142857142857,"Weekend"
"1513","Sun",15,2012-11-04,0,"Weekend"
"1514","Sun",150,2012-11-04,0,"Weekend"
"1515","Sun",1500,2012-11-04,15.5714285714286,"Weekend"
"1516","Sun",1505,2012-11-04,63.8571428571429,"Weekend"
"1517","Sun",1510,2012-11-04,90.1428571428571,"Weekend"
"1518","Sun",1515,2012-11-04,102,"Weekend"
"1519","Sun",1520,2012-11-04,128.571428571429,"Weekend"
"1520","Sun",1525,2012-11-04,145,"Weekend"
"1521","Sun",1530,2012-11-04,74.4285714285714,"Weekend"
"1522","Sun",1535,2012-11-04,104.714285714286,"Weekend"
"1523","Sun",1540,2012-11-04,71.4285714285714,"Weekend"
"1524","Sun",1545,2012-11-04,138.142857142857,"Weekend"
"1525","Sun",155,2012-11-04,0,"Weekend"
"1526","Sun",1550,2012-11-04,139.857142857143,"Weekend"
"1527","Sun",1555,2012-11-04,131.285714285714,"Weekend"
"1528","Sun",1600,2012-11-04,98.7142857142857,"Weekend"
"1529","Sun",1605,2012-11-04,136.428571428571,"Weekend"
"1530","Sun",1610,2012-11-04,152.571428571429,"Weekend"
"1531","Sun",1615,2012-11-04,180,"Weekend"
"1532","Sun",1620,2012-11-04,182.285714285714,"Weekend"
"1533","Sun",1625,2012-11-04,190.285714285714,"Weekend"
"1534","Sun",1630,2012-11-04,188.428571428571,"Weekend"
"1535","Sun",1635,2012-11-04,159.285714285714,"Weekend"
"1536","Sun",1640,2012-11-04,114.285714285714,"Weekend"
"1537","Sun",1645,2012-11-04,45,"Weekend"
"1538","Sun",1650,2012-11-04,101.142857142857,"Weekend"
"1539","Sun",1655,2012-11-04,104.428571428571,"Weekend"
"1540","Sun",1700,2012-11-04,130.428571428571,"Weekend"
"1541","Sun",1705,2012-11-04,79.1428571428571,"Weekend"
"1542","Sun",1710,2012-11-04,85.4285714285714,"Weekend"
"1543","Sun",1715,2012-11-04,67.7142857142857,"Weekend"
"1544","Sun",1720,2012-11-04,91.7142857142857,"Weekend"
"1545","Sun",1725,2012-11-04,69.2857142857143,"Weekend"
"1546","Sun",1730,2012-11-04,111.142857142857,"Weekend"
"1547","Sun",1735,2012-11-04,52.4285714285714,"Weekend"
"1548","Sun",1740,2012-11-04,18.7142857142857,"Weekend"
"1549","Sun",1745,2012-11-04,61.7142857142857,"Weekend"
"1550","Sun",1750,2012-11-04,44.4285714285714,"Weekend"
"1551","Sun",1755,2012-11-04,18.1428571428571,"Weekend"
"1552","Sun",1800,2012-11-04,42.2857142857143,"Weekend"
"1553","Sun",1805,2012-11-04,46.5714285714286,"Weekend"
"1554","Sun",1810,2012-11-04,54.1428571428571,"Weekend"
"1555","Sun",1815,2012-11-04,20.8571428571429,"Weekend"
"1556","Sun",1820,2012-11-04,36.5714285714286,"Weekend"
"1557","Sun",1825,2012-11-04,25.7142857142857,"Weekend"
"1558","Sun",1830,2012-11-04,21.8571428571429,"Weekend"
"1559","Sun",1835,2012-11-04,21.4285714285714,"Weekend"
"1560","Sun",1840,2012-11-04,27.1428571428571,"Weekend"
"1561","Sun",1845,2012-11-04,40.7142857142857,"Weekend"
"1562","Sun",1850,2012-11-04,54.2857142857143,"Weekend"
"1563","Sun",1855,2012-11-04,108,"Weekend"
"1564","Sun",1900,2012-11-04,107.285714285714,"Weekend"
"1565","Sun",1905,2012-11-04,107.714285714286,"Weekend"
"1566","Sun",1910,2012-11-04,76.4285714285714,"Weekend"
"1567","Sun",1915,2012-11-04,91.8571428571429,"Weekend"
"1568","Sun",1920,2012-11-04,27.7142857142857,"Weekend"
"1569","Sun",1925,2012-11-04,18.2857142857143,"Weekend"
"1570","Sun",1930,2012-11-04,27.7142857142857,"Weekend"
"1571","Sun",1935,2012-11-04,36.4285714285714,"Weekend"
"1572","Sun",1940,2012-11-04,26.5714285714286,"Weekend"
"1573","Sun",1945,2012-11-04,6.28571428571429,"Weekend"
"1574","Sun",1950,2012-11-04,29.7142857142857,"Weekend"
"1575","Sun",1955,2012-11-04,12.5714285714286,"Weekend"
"1576","Sun",20,2012-11-04,0,"Weekend"
"1577","Sun",200,2012-11-04,0,"Weekend"
"1578","Sun",2000,2012-11-04,9.42857142857143,"Weekend"
"1579","Sun",2005,2012-11-04,49.1428571428571,"Weekend"
"1580","Sun",2010,2012-11-04,40.8571428571429,"Weekend"
"1581","Sun",2015,2012-11-04,94.5714285714286,"Weekend"
"1582","Sun",2020,2012-11-04,98.2857142857143,"Weekend"
"1583","Sun",2025,2012-11-04,64.8571428571429,"Weekend"
"1584","Sun",2030,2012-11-04,86.7142857142857,"Weekend"
"1585","Sun",2035,2012-11-04,20.8571428571429,"Weekend"
"1586","Sun",2040,2012-11-04,28.5714285714286,"Weekend"
"1587","Sun",2045,2012-11-04,19,"Weekend"
"1588","Sun",205,2012-11-04,0,"Weekend"
"1589","Sun",2050,2012-11-04,12.2857142857143,"Weekend"
"1590","Sun",2055,2012-11-04,19,"Weekend"
"1591","Sun",210,2012-11-04,0.571428571428571,"Weekend"
"1592","Sun",2100,2012-11-04,39.1428571428571,"Weekend"
"1593","Sun",2105,2012-11-04,14.1428571428571,"Weekend"
"1594","Sun",2110,2012-11-04,7.71428571428571,"Weekend"
"1595","Sun",2115,2012-11-04,25.7142857142857,"Weekend"
"1596","Sun",2120,2012-11-04,2.28571428571429,"Weekend"
"1597","Sun",2125,2012-11-04,9.28571428571429,"Weekend"
"1598","Sun",2130,2012-11-04,26.4285714285714,"Weekend"
"1599","Sun",2135,2012-11-04,16.2857142857143,"Weekend"
"1600","Sun",2140,2012-11-04,10.5714285714286,"Weekend"
"1601","Sun",2145,2012-11-04,16.8571428571429,"Weekend"
"1602","Sun",215,2012-11-04,0,"Weekend"
"1603","Sun",2150,2012-11-04,0,"Weekend"
"1604","Sun",2155,2012-11-04,0,"Weekend"
"1605","Sun",220,2012-11-04,0,"Weekend"
"1606","Sun",2200,2012-11-04,2.42857142857143,"Weekend"
"1607","Sun",2205,2012-11-04,2.57142857142857,"Weekend"
"1608","Sun",2210,2012-11-04,0,"Weekend"
"1609","Sun",2215,2012-11-04,0,"Weekend"
"1610","Sun",2220,2012-11-04,0,"Weekend"
"1611","Sun",2225,2012-11-04,0,"Weekend"
"1612","Sun",2230,2012-11-04,0,"Weekend"
"1613","Sun",2235,2012-11-04,0,"Weekend"
"1614","Sun",2240,2012-11-04,2.42857142857143,"Weekend"
"1615","Sun",2245,2012-11-04,0,"Weekend"
"1616","Sun",225,2012-11-04,0,"Weekend"
"1617","Sun",2250,2012-11-04,1.28571428571429,"Weekend"
"1618","Sun",2255,2012-11-04,25.8571428571429,"Weekend"
"1619","Sun",230,2012-11-04,0,"Weekend"
"1620","Sun",2300,2012-11-04,5,"Weekend"
"1621","Sun",2305,2012-11-04,0,"Weekend"
"1622","Sun",2310,2012-11-04,0,"Weekend"
"1623","Sun",2315,2012-11-04,0,"Weekend"
"1624","Sun",2320,2012-11-04,0,"Weekend"
"1625","Sun",2325,2012-11-04,1.28571428571429,"Weekend"
"1626","Sun",2330,2012-11-04,2.42857142857143,"Weekend"
"1627","Sun",2335,2012-11-04,25.1428571428571,"Weekend"
"1628","Sun",2340,2012-11-04,13.4285714285714,"Weekend"
"1629","Sun",2345,2012-11-04,3.71428571428571,"Weekend"
"1630","Sun",235,2012-11-04,0,"Weekend"
"1631","Sun",2350,2012-11-04,0,"Weekend"
"1632","Sun",2355,2012-11-04,0,"Weekend"
"1633","Sun",240,2012-11-04,0,"Weekend"
"1634","Sun",245,2012-11-04,0,"Weekend"
"1635","Sun",25,2012-11-04,7.42857142857143,"Weekend"
"1636","Sun",250,2012-11-04,0,"Weekend"
"1637","Sun",255,2012-11-04,0,"Weekend"
"1638","Sun",30,2012-11-04,0,"Weekend"
"1639","Sun",300,2012-11-04,0,"Weekend"
"1640","Sun",305,2012-11-04,0,"Weekend"
"1641","Sun",310,2012-11-04,0,"Weekend"
"1642","Sun",315,2012-11-04,0,"Weekend"
"1643","Sun",320,2012-11-04,0,"Weekend"
"1644","Sun",325,2012-11-04,0,"Weekend"
"1645","Sun",330,2012-11-04,0,"Weekend"
"1646","Sun",335,2012-11-04,0,"Weekend"
"1647","Sun",340,2012-11-04,0,"Weekend"
"1648","Sun",345,2012-11-04,0,"Weekend"
"1649","Sun",35,2012-11-04,0,"Weekend"
"1650","Sun",350,2012-11-04,0,"Weekend"
"1651","Sun",355,2012-11-04,0,"Weekend"
"1652","Sun",40,2012-11-04,0,"Weekend"
"1653","Sun",400,2012-11-04,8.28571428571429,"Weekend"
"1654","Sun",405,2012-11-04,0,"Weekend"
"1655","Sun",410,2012-11-04,0,"Weekend"
"1656","Sun",415,2012-11-04,0,"Weekend"
"1657","Sun",420,2012-11-04,0,"Weekend"
"1658","Sun",425,2012-11-04,0,"Weekend"
"1659","Sun",430,2012-11-04,0,"Weekend"
"1660","Sun",435,2012-11-04,0,"Weekend"
"1661","Sun",440,2012-11-04,5.14285714285714,"Weekend"
"1662","Sun",445,2012-11-04,0,"Weekend"
"1663","Sun",45,2012-11-04,0,"Weekend"
"1664","Sun",450,2012-11-04,6.42857142857143,"Weekend"
"1665","Sun",455,2012-11-04,1.14285714285714,"Weekend"
"1666","Sun",5,2012-11-04,0,"Weekend"
"1667","Sun",50,2012-11-04,0,"Weekend"
"1668","Sun",500,2012-11-04,0,"Weekend"
"1669","Sun",505,2012-11-04,0,"Weekend"
"1670","Sun",510,2012-11-04,0,"Weekend"
"1671","Sun",515,2012-11-04,4.85714285714286,"Weekend"
"1672","Sun",520,2012-11-04,0,"Weekend"
"1673","Sun",525,2012-11-04,0,"Weekend"
"1674","Sun",530,2012-11-04,0,"Weekend"
"1675","Sun",535,2012-11-04,0,"Weekend"
"1676","Sun",540,2012-11-04,0,"Weekend"
"1677","Sun",545,2012-11-04,0,"Weekend"
"1678","Sun",55,2012-11-04,1,"Weekend"
"1679","Sun",550,2012-11-04,2.57142857142857,"Weekend"
"1680","Sun",555,2012-11-04,5.85714285714286,"Weekend"
"1681","Sun",600,2012-11-04,0,"Weekend"
"1682","Sun",605,2012-11-04,0,"Weekend"
"1683","Sun",610,2012-11-04,2.71428571428571,"Weekend"
"1684","Sun",615,2012-11-04,15.4285714285714,"Weekend"
"1685","Sun",620,2012-11-04,2,"Weekend"
"1686","Sun",625,2012-11-04,5.42857142857143,"Weekend"
"1687","Sun",630,2012-11-04,12.4285714285714,"Weekend"
"1688","Sun",635,2012-11-04,12.1428571428571,"Weekend"
"1689","Sun",640,2012-11-04,3.42857142857143,"Weekend"
"1690","Sun",645,2012-11-04,15.8571428571429,"Weekend"
"1691","Sun",650,2012-11-04,7.28571428571429,"Weekend"
"1692","Sun",655,2012-11-04,5.57142857142857,"Weekend"
"1693","Sun",700,2012-11-04,16,"Weekend"
"1694","Sun",705,2012-11-04,21.4285714285714,"Weekend"
"1695","Sun",710,2012-11-04,18,"Weekend"
"1696","Sun",715,2012-11-04,6.28571428571429,"Weekend"
"1697","Sun",720,2012-11-04,15.1428571428571,"Weekend"
"1698","Sun",725,2012-11-04,28.2857142857143,"Weekend"
"1699","Sun",730,2012-11-04,4.85714285714286,"Weekend"
"1700","Sun",735,2012-11-04,11.2857142857143,"Weekend"
"1701","Sun",740,2012-11-04,30,"Weekend"
"1702","Sun",745,2012-11-04,33.5714285714286,"Weekend"
"1703","Sun",750,2012-11-04,34.2857142857143,"Weekend"
"1704","Sun",755,2012-11-04,42.7142857142857,"Weekend"
"1705","Sun",800,2012-11-04,63.2857142857143,"Weekend"
"1706","Sun",805,2012-11-04,80.8571428571429,"Weekend"
"1707","Sun",810,2012-11-04,113.857142857143,"Weekend"
"1708","Sun",815,2012-11-04,119.142857142857,"Weekend"
"1709","Sun",820,2012-11-04,124.571428571429,"Weekend"
"1710","Sun",825,2012-11-04,68.1428571428571,"Weekend"
"1711","Sun",830,2012-11-04,123.428571428571,"Weekend"
"1712","Sun",835,2012-11-04,101.142857142857,"Weekend"
"1713","Sun",840,2012-11-04,100.428571428571,"Weekend"
"1714","Sun",845,2012-11-04,104.285714285714,"Weekend"
"1715","Sun",850,2012-11-04,106.857142857143,"Weekend"
"1716","Sun",855,2012-11-04,49,"Weekend"
"1717","Sun",900,2012-11-04,19.1428571428571,"Weekend"
"1718","Sun",905,2012-11-04,23,"Weekend"
"1719","Sun",910,2012-11-04,76.8571428571429,"Weekend"
"1720","Sun",915,2012-11-04,73.8571428571429,"Weekend"
"1721","Sun",920,2012-11-04,34,"Weekend"
"1722","Sun",925,2012-11-04,56.4285714285714,"Weekend"
"1723","Sun",930,2012-11-04,32,"Weekend"
"1724","Sun",935,2012-11-04,27.1428571428571,"Weekend"
"1725","Sun",940,2012-11-04,14.5714285714286,"Weekend"
"1726","Sun",945,2012-11-04,41.2857142857143,"Weekend"
"1727","Sun",950,2012-11-04,28.8571428571429,"Weekend"
"1728","Sun",955,2012-11-04,61.1428571428571,"Weekend"
"1729","Thu",0,2012-11-01,5.875,"Weekday"
"1730","Thu",10,2012-11-01,0,"Weekday"
"1731","Thu",100,2012-11-01,0,"Weekday"
"1732","Thu",1000,2012-11-01,0,"Weekday"
"1733","Thu",1005,2012-11-01,0,"Weekday"
"1734","Thu",1010,2012-11-01,10.25,"Weekday"
"1735","Thu",1015,2012-11-01,0,"Weekday"
"1736","Thu",1020,2012-11-01,0,"Weekday"
"1737","Thu",1025,2012-11-01,8,"Weekday"
"1738","Thu",1030,2012-11-01,7,"Weekday"
"1739","Thu",1035,2012-11-01,0,"Weekday"
"1740","Thu",1040,2012-11-01,0,"Weekday"
"1741","Thu",1045,2012-11-01,5.375,"Weekday"
"1742","Thu",105,2012-11-01,0,"Weekday"
"1743","Thu",1050,2012-11-01,5,"Weekday"
"1744","Thu",1055,2012-11-01,22.625,"Weekday"
"1745","Thu",110,2012-11-01,1,"Weekday"
"1746","Thu",1100,2012-11-01,26.125,"Weekday"
"1747","Thu",1105,2012-11-01,35.125,"Weekday"
"1748","Thu",1110,2012-11-01,9.75,"Weekday"
"1749","Thu",1115,2012-11-01,8.75,"Weekday"
"1750","Thu",1120,2012-11-01,19.75,"Weekday"
"1751","Thu",1125,2012-11-01,42.125,"Weekday"
"1752","Thu",1130,2012-11-01,9,"Weekday"
"1753","Thu",1135,2012-11-01,0,"Weekday"
"1754","Thu",1140,2012-11-01,6.75,"Weekday"
"1755","Thu",1145,2012-11-01,4.625,"Weekday"
"1756","Thu",115,2012-11-01,0,"Weekday"
"1757","Thu",1150,2012-11-01,17.375,"Weekday"
"1758","Thu",1155,2012-11-01,17.625,"Weekday"
"1759","Thu",120,2012-11-01,0,"Weekday"
"1760","Thu",1200,2012-11-01,27.25,"Weekday"
"1761","Thu",1205,2012-11-01,15.75,"Weekday"
"1762","Thu",1210,2012-11-01,0,"Weekday"
"1763","Thu",1215,2012-11-01,29.25,"Weekday"
"1764","Thu",1220,2012-11-01,14.25,"Weekday"
"1765","Thu",1225,2012-11-01,14,"Weekday"
"1766","Thu",1230,2012-11-01,8.25,"Weekday"
"1767","Thu",1235,2012-11-01,19.375,"Weekday"
"1768","Thu",1240,2012-11-01,10.25,"Weekday"
"1769","Thu",1245,2012-11-01,0,"Weekday"
"1770","Thu",125,2012-11-01,7.375,"Weekday"
"1771","Thu",1250,2012-11-01,0,"Weekday"
"1772","Thu",1255,2012-11-01,0,"Weekday"
"1773","Thu",130,2012-11-01,6.375,"Weekday"
"1774","Thu",1300,2012-11-01,0,"Weekday"
"1775","Thu",1305,2012-11-01,0,"Weekday"
"1776","Thu",1310,2012-11-01,3.875,"Weekday"
"1777","Thu",1315,2012-11-01,0,"Weekday"
"1778","Thu",1320,2012-11-01,12.875,"Weekday"
"1779","Thu",1325,2012-11-01,0,"Weekday"
"1780","Thu",1330,2012-11-01,2.75,"Weekday"
"1781","Thu",1335,2012-11-01,0,"Weekday"
"1782","Thu",1340,2012-11-01,10.875,"Weekday"
"1783","Thu",1345,2012-11-01,65.25,"Weekday"
"1784","Thu",135,2012-11-01,0,"Weekday"
"1785","Thu",1350,2012-11-01,16.125,"Weekday"
"1786","Thu",1355,2012-11-01,0,"Weekday"
"1787","Thu",140,2012-11-01,0,"Weekday"
"1788","Thu",1400,2012-11-01,2.625,"Weekday"
"1789","Thu",1405,2012-11-01,11.5,"Weekday"
"1790","Thu",1410,2012-11-01,0,"Weekday"
"1791","Thu",1415,2012-11-01,3.125,"Weekday"
"1792","Thu",1420,2012-11-01,3.25,"Weekday"
"1793","Thu",1425,2012-11-01,10.75,"Weekday"
"1794","Thu",1430,2012-11-01,16.875,"Weekday"
"1795","Thu",1435,2012-11-01,28.5,"Weekday"
"1796","Thu",1440,2012-11-01,9.5,"Weekday"
"1797","Thu",1445,2012-11-01,8.625,"Weekday"
"1798","Thu",145,2012-11-01,0,"Weekday"
"1799","Thu",1450,2012-11-01,2,"Weekday"
"1800","Thu",1455,2012-11-01,21.125,"Weekday"
"1801","Thu",15,2012-11-01,1,"Weekday"
"1802","Thu",150,2012-11-01,0,"Weekday"
"1803","Thu",1500,2012-11-01,44.25,"Weekday"
"1804","Thu",1505,2012-11-01,38.75,"Weekday"
"1805","Thu",1510,2012-11-01,0,"Weekday"
"1806","Thu",1515,2012-11-01,0,"Weekday"
"1807","Thu",1520,2012-11-01,3.125,"Weekday"
"1808","Thu",1525,2012-11-01,1.875,"Weekday"
"1809","Thu",1530,2012-11-01,9.375,"Weekday"
"1810","Thu",1535,2012-11-01,62.75,"Weekday"
"1811","Thu",1540,2012-11-01,235.5,"Weekday"
"1812","Thu",1545,2012-11-01,171.125,"Weekday"
"1813","Thu",155,2012-11-01,0,"Weekday"
"1814","Thu",1550,2012-11-01,269.375,"Weekday"
"1815","Thu",1555,2012-11-01,196.875,"Weekday"
"1816","Thu",1600,2012-11-01,91.25,"Weekday"
"1817","Thu",1605,2012-11-01,83.875,"Weekday"
"1818","Thu",1610,2012-11-01,85.75,"Weekday"
"1819","Thu",1615,2012-11-01,73.875,"Weekday"
"1820","Thu",1620,2012-11-01,86.625,"Weekday"
"1821","Thu",1625,2012-11-01,73.25,"Weekday"
"1822","Thu",1630,2012-11-01,67.625,"Weekday"
"1823","Thu",1635,2012-11-01,62.625,"Weekday"
"1824","Thu",1640,2012-11-01,61.625,"Weekday"
"1825","Thu",1645,2012-11-01,67.375,"Weekday"
"1826","Thu",1650,2012-11-01,23.875,"Weekday"
"1827","Thu",1655,2012-11-01,12.75,"Weekday"
"1828","Thu",1700,2012-11-01,9.5,"Weekday"
"1829","Thu",1705,2012-11-01,17.75,"Weekday"
"1830","Thu",1710,2012-11-01,9.25,"Weekday"
"1831","Thu",1715,2012-11-01,9.875,"Weekday"
"1832","Thu",1720,2012-11-01,25.125,"Weekday"
"1833","Thu",1725,2012-11-01,13.875,"Weekday"
"1834","Thu",1730,2012-11-01,14.75,"Weekday"
"1835","Thu",1735,2012-11-01,11,"Weekday"
"1836","Thu",1740,2012-11-01,23.75,"Weekday"
"1837","Thu",1745,2012-11-01,18.875,"Weekday"
"1838","Thu",1750,2012-11-01,30.875,"Weekday"
"1839","Thu",1755,2012-11-01,24.75,"Weekday"
"1840","Thu",1800,2012-11-01,46.75,"Weekday"
"1841","Thu",1805,2012-11-01,112.375,"Weekday"
"1842","Thu",1810,2012-11-01,114.375,"Weekday"
"1843","Thu",1815,2012-11-01,110.125,"Weekday"
"1844","Thu",1820,2012-11-01,28.25,"Weekday"
"1845","Thu",1825,2012-11-01,36.125,"Weekday"
"1846","Thu",1830,2012-11-01,23.625,"Weekday"
"1847","Thu",1835,2012-11-01,9.25,"Weekday"
"1848","Thu",1840,2012-11-01,42.625,"Weekday"
"1849","Thu",1845,2012-11-01,83.625,"Weekday"
"1850","Thu",1850,2012-11-01,66.25,"Weekday"
"1851","Thu",1855,2012-11-01,85.25,"Weekday"
"1852","Thu",1900,2012-11-01,106,"Weekday"
"1853","Thu",1905,2012-11-01,131,"Weekday"
"1854","Thu",1910,2012-11-01,85.625,"Weekday"
"1855","Thu",1915,2012-11-01,77.625,"Weekday"
"1856","Thu",1920,2012-11-01,47.875,"Weekday"
"1857","Thu",1925,2012-11-01,14.5,"Weekday"
"1858","Thu",1930,2012-11-01,41.75,"Weekday"
"1859","Thu",1935,2012-11-01,77.625,"Weekday"
"1860","Thu",1940,2012-11-01,40,"Weekday"
"1861","Thu",1945,2012-11-01,15.875,"Weekday"
"1862","Thu",1950,2012-11-01,66.125,"Weekday"
"1863","Thu",1955,2012-11-01,55.5,"Weekday"
"1864","Thu",20,2012-11-01,0,"Weekday"
"1865","Thu",200,2012-11-01,0,"Weekday"
"1866","Thu",2000,2012-11-01,7.125,"Weekday"
"1867","Thu",2005,2012-11-01,3.75,"Weekday"
"1868","Thu",2010,2012-11-01,13,"Weekday"
"1869","Thu",2015,2012-11-01,9.625,"Weekday"
"1870","Thu",2020,2012-11-01,2,"Weekday"
"1871","Thu",2025,2012-11-01,1.875,"Weekday"
"1872","Thu",2030,2012-11-01,8.5,"Weekday"
"1873","Thu",2035,2012-11-01,2,"Weekday"
"1874","Thu",2040,2012-11-01,9,"Weekday"
"1875","Thu",2045,2012-11-01,13,"Weekday"
"1876","Thu",205,2012-11-01,0,"Weekday"
"1877","Thu",2050,2012-11-01,9.625,"Weekday"
"1878","Thu",2055,2012-11-01,4.5,"Weekday"
"1879","Thu",210,2012-11-01,0,"Weekday"
"1880","Thu",2100,2012-11-01,3.375,"Weekday"
"1881","Thu",2105,2012-11-01,13.25,"Weekday"
"1882","Thu",2110,2012-11-01,27.125,"Weekday"
"1883","Thu",2115,2012-11-01,10.875,"Weekday"
"1884","Thu",2120,2012-11-01,23.5,"Weekday"
"1885","Thu",2125,2012-11-01,13.5,"Weekday"
"1886","Thu",2130,2012-11-01,13.75,"Weekday"
"1887","Thu",2135,2012-11-01,1.125,"Weekday"
"1888","Thu",2140,2012-11-01,10.875,"Weekday"
"1889","Thu",2145,2012-11-01,0,"Weekday"
"1890","Thu",215,2012-11-01,0,"Weekday"
"1891","Thu",2150,2012-11-01,2.5,"Weekday"
"1892","Thu",2155,2012-11-01,1.375,"Weekday"
"1893","Thu",220,2012-11-01,0,"Weekday"
"1894","Thu",2200,2012-11-01,6.25,"Weekday"
"1895","Thu",2205,2012-11-01,4.75,"Weekday"
"1896","Thu",2210,2012-11-01,5.125,"Weekday"
"1897","Thu",2215,2012-11-01,11.5,"Weekday"
"1898","Thu",2220,2012-11-01,0,"Weekday"
"1899","Thu",2225,2012-11-01,0,"Weekday"
"1900","Thu",2230,2012-11-01,0,"Weekday"
"1901","Thu",2235,2012-11-01,0,"Weekday"
"1902","Thu",2240,2012-11-01,0,"Weekday"
"1903","Thu",2245,2012-11-01,0,"Weekday"
"1904","Thu",225,2012-11-01,0,"Weekday"
"1905","Thu",2250,2012-11-01,0,"Weekday"
"1906","Thu",2255,2012-11-01,0,"Weekday"
"1907","Thu",230,2012-11-01,0,"Weekday"
"1908","Thu",2300,2012-11-01,1.375,"Weekday"
"1909","Thu",2305,2012-11-01,12.625,"Weekday"
"1910","Thu",2310,2012-11-01,0,"Weekday"
"1911","Thu",2315,2012-11-01,3,"Weekday"
"1912","Thu",2320,2012-11-01,6.375,"Weekday"
"1913","Thu",2325,2012-11-01,2.5,"Weekday"
"1914","Thu",2330,2012-11-01,0,"Weekday"
"1915","Thu",2335,2012-11-01,0,"Weekday"
"1916","Thu",2340,2012-11-01,2.125,"Weekday"
"1917","Thu",2345,2012-11-01,0,"Weekday"
"1918","Thu",235,2012-11-01,0,"Weekday"
"1919","Thu",2350,2012-11-01,0.5,"Weekday"
"1920","Thu",2355,2012-11-01,0,"Weekday"
"1921","Thu",240,2012-11-01,0,"Weekday"
"1922","Thu",245,2012-11-01,0,"Weekday"
"1923","Thu",25,2012-11-01,1.375,"Weekday"
"1924","Thu",250,2012-11-01,0,"Weekday"
"1925","Thu",255,2012-11-01,0,"Weekday"
"1926","Thu",30,2012-11-01,0,"Weekday"
"1927","Thu",300,2012-11-01,0,"Weekday"
"1928","Thu",305,2012-11-01,0,"Weekday"
"1929","Thu",310,2012-11-01,0,"Weekday"
"1930","Thu",315,2012-11-01,0,"Weekday"
"1931","Thu",320,2012-11-01,0,"Weekday"
"1932","Thu",325,2012-11-01,4.125,"Weekday"
"1933","Thu",330,2012-11-01,1,"Weekday"
"1934","Thu",335,2012-11-01,1.5,"Weekday"
