"","day","interval","date","steps"
"109410","Thu",1905,2012-10-04,0
"109510","Thu",1910,2012-10-04,0
"109610","Thu",1915,2012-10-04,0
"109710","Thu",1920,2012-10-04,49
"109810","Thu",1925,2012-10-04,21
"109910","Thu",1930,2012-10-04,0
"110010","Thu",1935,2012-10-04,16
"110110","Thu",1940,2012-10-04,56
"110210","Thu",1945,2012-10-04,0
"110310","Thu",1950,2012-10-04,0
"110410","Thu",1955,2012-10-04,0
"110510","Thu",2000,2012-10-04,0
"110610","Thu",2005,2012-10-04,0
"110710","Thu",2010,2012-10-04,0
"110810","Thu",2015,2012-10-04,0
"110910","Thu",2020,2012-10-04,0
"111010","Thu",2025,2012-10-04,0
"111110","Thu",2030,2012-10-04,0
"111210","Thu",2035,2012-10-04,0
"111310","Thu",2040,2012-10-04,17
"111410","Thu",2045,2012-10-04,15
"111510","Thu",2050,2012-10-04,0
"111610","Thu",2055,2012-10-04,0
"111710","Thu",2100,2012-10-04,27
"111810","Thu",2105,2012-10-04,106
"111910","Thu",2110,2012-10-04,122
"112010","Thu",2115,2012-10-04,41
"112110","Thu",2120,2012-10-04,35
"112210","Thu",2125,2012-10-04,6
"11233","Thu",2130,2012-10-04,0
"11241","Thu",2135,2012-10-04,0
"11251","Thu",2140,2012-10-04,68
"11261","Thu",2145,2012-10-04,0
"11271","Thu",2150,2012-10-04,0
"11281","Thu",2155,2012-10-04,0
"11291","Thu",2200,2012-10-04,0
"11301","Thu",2205,2012-10-04,0
"11311","Thu",2210,2012-10-04,0
"11321","Thu",2215,2012-10-04,0
"11331","Thu",2220,2012-10-04,0
"11341","Thu",2225,2012-10-04,0
"11351","Thu",2230,2012-10-04,0
"11361","Thu",2235,2012-10-04,0
"11371","Thu",2240,2012-10-04,0
"11381","Thu",2245,2012-10-04,0
"11391","Thu",2250,2012-10-04,0
"11401","Thu",2255,2012-10-04,0
"11411","Thu",2300,2012-10-04,0
"11421","Thu",2305,2012-10-04,0
"11431","Thu",2310,2012-10-04,0
"11441","Thu",2315,2012-10-04,0
"11451","Thu",2320,2012-10-04,0
"11461","Thu",2325,2012-10-04,0
"11471","Thu",2330,2012-10-04,0
"11481","Thu",2335,2012-10-04,0
"11491","Thu",2340,2012-10-04,0
"11501","Thu",2345,2012-10-04,0
"11511","Thu",2350,2012-10-04,0
"11521","Thu",2355,2012-10-04,0
"11531","Fri",0,2012-10-05,0
"11541","Fri",5,2012-10-05,0
"11551","Fri",10,2012-10-05,0
"11561","Fri",15,2012-10-05,0
"11571","Fri",20,2012-10-05,0
"11581","Fri",25,2012-10-05,0
"11591","Fri",30,2012-10-05,0
"11601","Fri",35,2012-10-05,0
"11611","Fri",40,2012-10-05,0
"11621","Fri",45,2012-10-05,0
"11631","Fri",50,2012-10-05,0
"11641","Fri",55,2012-10-05,0
"11651","Fri",100,2012-10-05,0
"11661","Fri",105,2012-10-05,0
"11671","Fri",110,2012-10-05,0
"11681","Fri",115,2012-10-05,0
"11691","Fri",120,2012-10-05,0
"11701","Fri",125,2012-10-05,0
"11711","Fri",130,2012-10-05,0
"11721","Fri",135,2012-10-05,0
"11731","Fri",140,2012-10-05,0
"11741","Fri",145,2012-10-05,9
"11751","Fri",150,2012-10-05,14
"11761","Fri",155,2012-10-05,0
"11771","Fri",200,2012-10-05,0
"11781","Fri",205,2012-10-05,0
"11791","Fri",210,2012-10-05,0
"11801","Fri",215,2012-10-05,0
"118110","Fri",220,2012-10-05,0
"118210","Fri",225,2012-10-05,7
"118310","Fri",230,2012-10-05,0
"118410","Fri",235,2012-10-05,0
"118510","Fri",240,2012-10-05,0
"118610","Fri",245,2012-10-05,0
"118710","Fri",250,2012-10-05,27
"118810","Fri",255,2012-10-05,0
"118910","Fri",300,2012-10-05,0
"119010","Fri",305,2012-10-05,0
"119110","Fri",310,2012-10-05,0
"119210","Fri",315,2012-10-05,0
"119310","Fri",320,2012-10-05,0
"119410","Fri",325,2012-10-05,0
"119510","Fri",330,2012-10-05,0
"119610","Fri",335,2012-10-05,0
"119710","Fri",340,2012-10-05,0
"119810","Fri",345,2012-10-05,0
"119910","Fri",350,2012-10-05,0
"120010","Fri",355,2012-10-05,0
"120110","Fri",400,2012-10-05,0
"120210","Fri",405,2012-10-05,39
"120310","Fri",410,2012-10-05,0
"120410","Fri",415,2012-10-05,0
"120510","Fri",420,2012-10-05,0
"120610","Fri",425,2012-10-05,0
"120710","Fri",430,2012-10-05,0
"120810","Fri",435,2012-10-05,0
"120910","Fri",440,2012-10-05,0
"121010","Fri",445,2012-10-05,0
"121110","Fri",450,2012-10-05,0
"121210","Fri",455,2012-10-05,0
"121310","Fri",500,2012-10-05,0
"121410","Fri",505,2012-10-05,27
"121510","Fri",510,2012-10-05,0
"121610","Fri",515,2012-10-05,0
"121710","Fri",520,2012-10-05,0
"121810","Fri",525,2012-10-05,0
"121910","Fri",530,2012-10-05,0
"122010","Fri",535,2012-10-05,0
"122110","Fri",540,2012-10-05,0
"122210","Fri",545,2012-10-05,0
"122310","Fri",550,2012-10-05,0
"122410","Fri",555,2012-10-05,52
"122510","Fri",600,2012-10-05,36
"122610","Fri",605,2012-10-05,0
"122710","Fri",610,2012-10-05,0
"122810","Fri",615,2012-10-05,28
"122910","Fri",620,2012-10-05,67
"123010","Fri",625,2012-10-05,119
"123110","Fri",630,2012-10-05,7
"123210","Fri",635,2012-10-05,21
"123310","Fri",640,2012-10-05,29
"123410","Fri",645,2012-10-05,68
"123510","Fri",650,2012-10-05,29
"123610","Fri",655,2012-10-05,0
"123710","Fri",700,2012-10-05,11
"123810","Fri",705,2012-10-05,19
"123910","Fri",710,2012-10-05,84
"124010","Fri",715,2012-10-05,50
"124110","Fri",720,2012-10-05,2
"124210","Fri",725,2012-10-05,43
"124310","Fri",730,2012-10-05,126
"124410","Fri",735,2012-10-05,30
"124510","Fri",740,2012-10-05,19
"124610","Fri",745,2012-10-05,8
"124710","Fri",750,2012-10-05,171
"124810","Fri",755,2012-10-05,68
"124910","Fri",800,2012-10-05,114
"125010","Fri",805,2012-10-05,0
"125110","Fri",810,2012-10-05,9
"125210","Fri",815,2012-10-05,122
"125310","Fri",820,2012-10-05,400
"125410","Fri",825,2012-10-05,451
"125510","Fri",830,2012-10-05,371
"125610","Fri",835,2012-10-05,470
"125710","Fri",840,2012-10-05,473
"125810","Fri",845,2012-10-05,512
"125910","Fri",850,2012-10-05,449
"126010","Fri",855,2012-10-05,496
"126110","Fri",900,2012-10-05,530
"126210","Fri",905,2012-10-05,509
"126310","Fri",910,2012-10-05,252
"126410","Fri",915,2012-10-05,84
"126510","Fri",920,2012-10-05,16
"126610","Fri",925,2012-10-05,0
"12673","Fri",930,2012-10-05,6
"12681","Fri",935,2012-10-05,46
"12691","Fri",940,2012-10-05,39
"12701","Fri",945,2012-10-05,0
"12711","Fri",950,2012-10-05,0
"12721","Fri",955,2012-10-05,0
"12731","Fri",1000,2012-10-05,0
"12741","Fri",1005,2012-10-05,0
"12751","Fri",1010,2012-10-05,0
"12761","Fri",1015,2012-10-05,0
"12771","Fri",1020,2012-10-05,0
"12781","Fri",1025,2012-10-05,0
"12791","Fri",1030,2012-10-05,0
"12801","Fri",1035,2012-10-05,0
"12811","Fri",1040,2012-10-05,0
"12821","Fri",1045,2012-10-05,0
"12831","Fri",1050,2012-10-05,0
"12841","Fri",1055,2012-10-05,0
"12851","Fri",1100,2012-10-05,0
"12861","Fri",1105,2012-10-05,0
"12871","Fri",1110,2012-10-05,0
"12881","Fri",1115,2012-10-05,0
"12891","Fri",1120,2012-10-05,0
"12901","Fri",1125,2012-10-05,0
"12911","Fri",1130,2012-10-05,0
"12921","Fri",1135,2012-10-05,0
"12931","Fri",1140,2012-10-05,0
"12941","Fri",1145,2012-10-05,0
"12951","Fri",1150,2012-10-05,0
"129610","Fri",1155,2012-10-05,0
"129710","Fri",1200,2012-10-05,138
"129810","Fri",1205,2012-10-05,541
"129910","Fri",1210,2012-10-05,555
"130010","Fri",1215,2012-10-05,345
"130110","Fri",1220,2012-10-05,345
"130210","Fri",1225,2012-10-05,10
"130310","Fri",1230,2012-10-05,485
"130410","Fri",1235,2012-10-05,515
"130510","Fri",1240,2012-10-05,168
"130610","Fri",1245,2012-10-05,0
"130710","Fri",1250,2012-10-05,0
"130810","Fri",1255,2012-10-05,0
"130910","Fri",1300,2012-10-05,0
"131010","Fri",1305,2012-10-05,0
"131110","Fri",1310,2012-10-05,0
"131210","Fri",1315,2012-10-05,0
"131310","Fri",1320,2012-10-05,349
"131410","Fri",1325,2012-10-05,341
"131510","Fri",1330,2012-10-05,0
"131610","Fri",1335,2012-10-05,0
"131710","Fri",1340,2012-10-05,0
"131810","Fri",1345,2012-10-05,0
"131910","Fri",1350,2012-10-05,0
"132010","Fri",1355,2012-10-05,158
"132110","Fri",1400,2012-10-05,545
"132210","Fri",1405,2012-10-05,82
"132310","Fri",1410,2012-10-05,0
"132410","Fri",1415,2012-10-05,105
"132510","Fri",1420,2012-10-05,0
"132610","Fri",1425,2012-10-05,0
"132710","Fri",1430,2012-10-05,0
"132810","Fri",1435,2012-10-05,0
"132910","Fri",1440,2012-10-05,0
"133010","Fri",1445,2012-10-05,0
"133110","Fri",1450,2012-10-05,0
"133210","Fri",1455,2012-10-05,0
"133310","Fri",1500,2012-10-05,0
"133410","Fri",1505,2012-10-05,0
"133510","Fri",1510,2012-10-05,0
"133610","Fri",1515,2012-10-05,0
"133710","Fri",1520,2012-10-05,0
"133810","Fri",1525,2012-10-05,0
"133910","Fri",1530,2012-10-05,0
"134010","Fri",1535,2012-10-05,0
"134110","Fri",1540,2012-10-05,326
"134210","Fri",1545,2012-10-05,172
"134310","Fri",1550,2012-10-05,332
"134410","Fri",1555,2012-10-05,402
"134510","Fri",1600,2012-10-05,70
"134610","Fri",1605,2012-10-05,0
"134710","Fri",1610,2012-10-05,0
"134810","Fri",1615,2012-10-05,0
"134910","Fri",1620,2012-10-05,0
"135010","Fri",1625,2012-10-05,0
"135110","Fri",1630,2012-10-05,0
"135210","Fri",1635,2012-10-05,0
"135310","Fri",1640,2012-10-05,0
"135410","Fri",1645,2012-10-05,0
"135510","Fri",1650,2012-10-05,0
"135610","Fri",1655,2012-10-05,0
"135710","Fri",1700,2012-10-05,0
"135810","Fri",1705,2012-10-05,0
"135910","Fri",1710,2012-10-05,0
"136010","Fri",1715,2012-10-05,53
"136110","Fri",1720,2012-10-05,0
"136210","Fri",1725,2012-10-05,0
"136310","Fri",1730,2012-10-05,0
"136410","Fri",1735,2012-10-05,0
"136510","Fri",1740,2012-10-05,0
"136610","Fri",1745,2012-10-05,0
"136710","Fri",1750,2012-10-05,7
"136810","Fri",1755,2012-10-05,10
"136910","Fri",1800,2012-10-05,65
"137010","Fri",1805,2012-10-05,40
"137110","Fri",1810,2012-10-05,15
"137210","Fri",1815,2012-10-05,29
"137310","Fri",1820,2012-10-05,0
"137410","Fri",1825,2012-10-05,20
"137510","Fri",1830,2012-10-05,35
"137610","Fri",1835,2012-10-05,69
"137710","Fri",1840,2012-10-05,25
"137810","Fri",1845,2012-10-05,46
"137910","Fri",1850,2012-10-05,15
"138010","Fri",1855,2012-10-05,26
"138110","Fri",1900,2012-10-05,33
"138210","Fri",1905,2012-10-05,58
"138310","Fri",1910,2012-10-05,75
"138410","Fri",1915,2012-10-05,59
"138510","Fri",1920,2012-10-05,0
"138610","Fri",1925,2012-10-05,0
"138710","Fri",1930,2012-10-05,0
"138810","Fri",1935,2012-10-05,0
"138910","Fri",1940,2012-10-05,0
"139010","Fri",1945,2012-10-05,0
"139110","Fri",1950,2012-10-05,0
"139210","Fri",1955,2012-10-05,0
"139310","Fri",2000,2012-10-05,0
"139410","Fri",2005,2012-10-05,0
"139510","Fri",2010,2012-10-05,0
"139610","Fri",2015,2012-10-05,0
"139710","Fri",2020,2012-10-05,0
"139810","Fri",2025,2012-10-05,0
"139910","Fri",2030,2012-10-05,0
"140010","Fri",2035,2012-10-05,71
"140110","Fri",2040,2012-10-05,0
"140210","Fri",2045,2012-10-05,0
"140310","Fri",2050,2012-10-05,0
"140410","Fri",2055,2012-10-05,0
"140510","Fri",2100,2012-10-05,0
"140610","Fri",2105,2012-10-05,0
"140710","Fri",2110,2012-10-05,0
"140810","Fri",2115,2012-10-05,0
"140910","Fri",2120,2012-10-05,0
"141010","Fri",2125,2012-10-05,0
"141110","Fri",2130,2012-10-05,0
"141210","Fri",2135,2012-10-05,0
"141310","Fri",2140,2012-10-05,0
"141410","Fri",2145,2012-10-05,0
"141510","Fri",2150,2012-10-05,0
"141610","Fri",2155,2012-10-05,0
"141710","Fri",2200,2012-10-05,0
"141810","Fri",2205,2012-10-05,0
"141910","Fri",2210,2012-10-05,0
"142010","Fri",2215,2012-10-05,0
"142110","Fri",2220,2012-10-05,0
"142210","Fri",2225,2012-10-05,0
"142310","Fri",2230,2012-10-05,0
"142410","Fri",2235,2012-10-05,0
"142510","Fri",2240,2012-10-05,0
"142610","Fri",2245,2012-10-05,0
"142710","Fri",2250,2012-10-05,0
"142810","Fri",2255,2012-10-05,0
"142910","Fri",2300,2012-10-05,0
"143010","Fri",2305,2012-10-05,0
"143110","Fri",2310,2012-10-05,0
"143210","Fri",2315,2012-10-05,0
"143310","Fri",2320,2012-10-05,0
"143410","Fri",2325,2012-10-05,0
"143510","Fri",2330,2012-10-05,0
"143610","Fri",2335,2012-10-05,0
"143710","Fri",2340,2012-10-05,0
"143810","Fri",2345,2012-10-05,0
"143910","Fri",2350,2012-10-05,0
"144010","Fri",2355,2012-10-05,0
"144110","Sat",0,2012-10-06,0
"144210","Sat",5,2012-10-06,0
"144310","Sat",10,2012-10-06,0
"144410","Sat",15,2012-10-06,0
"144510","Sat",20,2012-10-06,0
"144610","Sat",25,2012-10-06,0
"144710","Sat",30,2012-10-06,0
"144810","Sat",35,2012-10-06,0
"144910","Sat",40,2012-10-06,0
"145010","Sat",45,2012-10-06,0
"145110","Sat",50,2012-10-06,0
"145210","Sat",55,2012-10-06,0
"145310","Sat",100,2012-10-06,0
"145410","Sat",105,2012-10-06,0
"145510","Sat",110,2012-10-06,0
"145610","Sat",115,2012-10-06,0
"145710","Sat",120,2012-10-06,0
"145810","Sat",125,2012-10-06,0
"145910","Sat",130,2012-10-06,0
"146010","Sat",135,2012-10-06,0
"146110","Sat",140,2012-10-06,0
"146210","Sat",145,2012-10-06,0
"146310","Sat",150,2012-10-06,0
"146410","Sat",155,2012-10-06,0
"146510","Sat",200,2012-10-06,0
"146610","Sat",205,2012-10-06,0
"146710","Sat",210,2012-10-06,0
"146810","Sat",215,2012-10-06,0
"146910","Sat",220,2012-10-06,0
"147010","Sat",225,2012-10-06,0
"147110","Sat",230,2012-10-06,0
"147210","Sat",235,2012-10-06,0
"147310","Sat",240,2012-10-06,0
"147410","Sat",245,2012-10-06,0
"147510","Sat",250,2012-10-06,0
"147610","Sat",255,2012-10-06,0
"147710","Sat",300,2012-10-06,0
"147810","Sat",305,2012-10-06,0
"147910","Sat",310,2012-10-06,0
"148010","Sat",315,2012-10-06,0
"148110","Sat",320,2012-10-06,0
"148210","Sat",325,2012-10-06,0
"148310","Sat",330,2012-10-06,40
"148410","Sat",335,2012-10-06,11
"148510","Sat",340,2012-10-06,0
"148610","Sat",345,2012-10-06,0
"148710","Sat",350,2012-10-06,0
"148810","Sat",355,2012-10-06,0
"148910","Sat",400,2012-10-06,0
"149010","Sat",405,2012-10-06,0
"149110","Sat",410,2012-10-06,0
"149210","Sat",415,2012-10-06,0
"149310","Sat",420,2012-10-06,0
"149410","Sat",425,2012-10-06,19
"149510","Sat",430,2012-10-06,67
"149610","Sat",435,2012-10-06,0
"149710","Sat",440,2012-10-06,0
"149810","Sat",445,2012-10-06,0
"149910","Sat",450,2012-10-06,0
"150010","Sat",455,2012-10-06,0
"150110","Sat",500,2012-10-06,0
"150210","Sat",505,2012-10-06,0
"150310","Sat",510,2012-10-06,0
"150410","Sat",515,2012-10-06,0
"150510","Sat",520,2012-10-06,0
"150610","Sat",525,2012-10-06,0
"150710","Sat",530,2012-10-06,0
"150810","Sat",535,2012-10-06,0
"150910","Sat",540,2012-10-06,27
"151010","Sat",545,2012-10-06,0
"151110","Sat",550,2012-10-06,0
"151210","Sat",555,2012-10-06,0
"151310","Sat",600,2012-10-06,0
"151410","Sat",605,2012-10-06,0
"151510","Sat",610,2012-10-06,0
"151610","Sat",615,2012-10-06,36
"151710","Sat",620,2012-10-06,50
"151810","Sat",625,2012-10-06,38
"151910","Sat",630,2012-10-06,0
"152010","Sat",635,2012-10-06,4
"152110","Sat",640,2012-10-06,42
"152210","Sat",645,2012-10-06,14
"152310","Sat",650,2012-10-06,8
"152410","Sat",655,2012-10-06,135
"152510","Sat",700,2012-10-06,172
"152610","Sat",705,2012-10-06,124
"152710","Sat",710,2012-10-06,31
"152810","Sat",715,2012-10-06,52
"152910","Sat",720,2012-10-06,0
"153010","Sat",725,2012-10-06,104
"153110","Sat",730,2012-10-06,170
"153210","Sat",735,2012-10-06,58
"153310","Sat",740,2012-10-06,0
"153410","Sat",745,2012-10-06,0
"153510","Sat",750,2012-10-06,75
"153610","Sat",755,2012-10-06,0
"153710","Sat",800,2012-10-06,0
"153810","Sat",805,2012-10-06,211
"153910","Sat",810,2012-10-06,321
"154010","Sat",815,2012-10-06,149
"154110","Sat",820,2012-10-06,0
"154210","Sat",825,2012-10-06,82
"154310","Sat",830,2012-10-06,94
"154410","Sat",835,2012-10-06,225
"154510","Sat",840,2012-10-06,216
"154610","Sat",845,2012-10-06,199
"154710","Sat",850,2012-10-06,50
"154810","Sat",855,2012-10-06,187
"154910","Sat",900,2012-10-06,30
"155010","Sat",905,2012-10-06,0
"155110","Sat",910,2012-10-06,65
"155210","Sat",915,2012-10-06,173
"155310","Sat",920,2012-10-06,43
"155410","Sat",925,2012-10-06,0
"155510","Sat",930,2012-10-06,0
"155610","Sat",935,2012-10-06,0
"155710","Sat",940,2012-10-06,0
"155810","Sat",945,2012-10-06,0
"155910","Sat",950,2012-10-06,0
"156010","Sat",955,2012-10-06,0
"156110","Sat",1000,2012-10-06,16
"156210","Sat",1005,2012-10-06,26
"156310","Sat",1010,2012-10-06,0
"156410","Sat",1015,2012-10-06,0
"156510","Sat",1020,2012-10-06,0
"156610","Sat",1025,2012-10-06,0
"156710","Sat",1030,2012-10-06,0
"156810","Sat",1035,2012-10-06,0
"156910","Sat",1040,2012-10-06,0
"157010","Sat",1045,2012-10-06,0
"157110","Sat",1050,2012-10-06,0
"157210","Sat",1055,2012-10-06,0
"157310","Sat",1100,2012-10-06,0
"157410","Sat",1105,2012-10-06,0
"157510","Sat",1110,2012-10-06,0
"157610","Sat",1115,2012-10-06,0
"157710","Sat",1120,2012-10-06,0
"157810","Sat",1125,2012-10-06,0
"157910","Sat",1130,2012-10-06,0
"158010","Sat",1135,2012-10-06,95
"158110","Sat",1140,2012-10-06,64
"158210","Sat",1145,2012-10-06,7
"158310","Sat",1150,2012-10-06,33
"158410","Sat",1155,2012-10-06,72
"158510","Sat",1200,2012-10-06,221
"158610","Sat",1205,2012-10-06,439
"158710","Sat",1210,2012-10-06,519
"158810","Sat",1215,2012-10-06,440
"158910","Sat",1220,2012-10-06,394
"159010","Sat",1225,2012-10-06,97
"159110","Sat",1230,2012-10-06,71
"159210","Sat",1235,2012-10-06,10
"159310","Sat",1240,2012-10-06,87
"159410","Sat",1245,2012-10-06,443
"159510","Sat",1250,2012-10-06,500
"159610","Sat",1255,2012-10-06,465
"159710","Sat",1300,2012-10-06,485
"159810","Sat",1305,2012-10-06,351
"159910","Sat",1310,2012-10-06,515
"160010","Sat",1315,2012-10-06,511
"160110","Sat",1320,2012-10-06,506
"160210","Sat",1325,2012-10-06,486
"160310","Sat",1330,2012-10-06,171
"160410","Sat",1335,2012-10-06,12
"160510","Sat",1340,2012-10-06,24
"160610","Sat",1345,2012-10-06,42
"160710","Sat",1350,2012-10-06,140
"160810","Sat",1355,2012-10-06,15
"160910","Sat",1400,2012-10-06,0
"161010","Sat",1405,2012-10-06,43
"161110","Sat",1410,2012-10-06,67
"161210","Sat",1415,2012-10-06,48
"161310","Sat",1420,2012-10-06,0
"161410","Sat",1425,2012-10-06,0
"161510","Sat",1430,2012-10-06,9
"161610","Sat",1435,2012-10-06,31
"161710","Sat",1440,2012-10-06,30
"161810","Sat",1445,2012-10-06,64
"161910","Sat",1450,2012-10-06,115
"162010","Sat",1455,2012-10-06,25
"162110","Sat",1500,2012-10-06,0
"162210","Sat",1505,2012-10-06,27
"162310","Sat",1510,2012-10-06,0
"162410","Sat",1515,2012-10-06,0
"162510","Sat",1520,2012-10-06,0
"162610","Sat",1525,2012-10-06,0
"162710","Sat",1530,2012-10-06,0
"162810","Sat",1535,2012-10-06,0
"162910","Sat",1540,2012-10-06,0
"163010","Sat",1545,2012-10-06,0
"163110","Sat",1550,2012-10-06,0
"163210","Sat",1555,2012-10-06,0
"163310","Sat",1600,2012-10-06,27
"163410","Sat",1605,2012-10-06,27
"163510","Sat",1610,2012-10-06,0
"163610","Sat",1615,2012-10-06,0
"163710","Sat",1620,2012-10-06,9
"163810","Sat",1625,2012-10-06,0
"163910","Sat",1630,2012-10-06,0
"164010","Sat",1635,2012-10-06,54
"164110","Sat",1640,2012-10-06,35
"164210","Sat",1645,2012-10-06,0
"164310","Sat",1650,2012-10-06,49
"164410","Sat",1655,2012-10-06,0
"164510","Sat",1700,2012-10-06,0
"164610","Sat",1705,2012-10-06,0
"164710","Sat",1710,2012-10-06,0
"164810","Sat",1715,2012-10-06,93
"164910","Sat",1720,2012-10-06,0
"165010","Sat",1725,2012-10-06,0
"165110","Sat",1730,2012-10-06,13
"165210","Sat",1735,2012-10-06,0
"165310","Sat",1740,2012-10-06,6
"165410","Sat",1745,2012-10-06,12
"165510","Sat",1750,2012-10-06,0
"165610","Sat",1755,2012-10-06,0
"165710","Sat",1800,2012-10-06,34
"165810","Sat",1805,2012-10-06,77
"165910","Sat",1810,2012-10-06,173
"166010","Sat",1815,2012-10-06,370
"166110","Sat",1820,2012-10-06,402
"166210","Sat",1825,2012-10-06,504
"166310","Sat",1830,2012-10-06,485
"166410","Sat",1835,2012-10-06,437
"166510","Sat",1840,2012-10-06,526
"166610","Sat",1845,2012-10-06,264
"166710","Sat",1850,2012-10-06,0
"166810","Sat",1855,2012-10-06,35
"166910","Sat",1900,2012-10-06,124
"167010","Sat",1905,2012-10-06,93
"167110","Sat",1910,2012-10-06,0
"167210","Sat",1915,2012-10-06,0
"167310","Sat",1920,2012-10-06,0
"167410","Sat",1925,2012-10-06,0
"167510","Sat",1930,2012-10-06,0
"167610","Sat",1935,2012-10-06,0
"167710","Sat",1940,2012-10-06,0
"167810","Sat",1945,2012-10-06,0
"167910","Sat",1950,2012-10-06,0
"168010","Sat",1955,2012-10-06,0
"168110","Sat",2000,2012-10-06,0
"168210","Sat",2005,2012-10-06,0
"168310","Sat",2010,2012-10-06,33
"168410","Sat",2015,2012-10-06,118
"168510","Sat",2020,2012-10-06,0
"168610","Sat",2025,2012-10-06,6
"168710","Sat",2030,2012-10-06,0
"168810","Sat",2035,2012-10-06,262
"168910","Sat",2040,2012-10-06,33
"169010","Sat",2045,2012-10-06,46
"169110","Sat",2050,2012-10-06,35
"169210","Sat",2055,2012-10-06,0
"169310","Sat",2100,2012-10-06,0
"169410","Sat",2105,2012-10-06,0
"169510","Sat",2110,2012-10-06,0
"169610","Sat",2115,2012-10-06,0
"169710","Sat",2120,2012-10-06,0
"169810","Sat",2125,2012-10-06,0
"169910","Sat",2130,2012-10-06,0
"170010","Sat",2135,2012-10-06,0
"170110","Sat",2140,2012-10-06,0
"170210","Sat",2145,2012-10-06,0
"170310","Sat",2150,2012-10-06,0
"170410","Sat",2155,2012-10-06,0
"170510","Sat",2200,2012-10-06,0
"170610","Sat",2205,2012-10-06,0
"170710","Sat",2210,2012-10-06,0
"170810","Sat",2215,2012-10-06,0
"170910","Sat",2220,2012-10-06,0
"171010","Sat",2225,2012-10-06,0
"171110","Sat",2230,2012-10-06,0
"171210","Sat",2235,2012-10-06,0
"171310","Sat",2240,2012-10-06,0
"171410","Sat",2245,2012-10-06,0
"171510","Sat",2250,2012-10-06,0
"171610","Sat",2255,2012-10-06,0
"171710","Sat",2300,2012-10-06,0
"171810","Sat",2305,2012-10-06,0
"171910","Sat",2310,2012-10-06,0
"172010","Sat",2315,2012-10-06,0
"172110","Sat",2320,2012-10-06,0
"172210","Sat",2325,2012-10-06,0
"172310","Sat",2330,2012-10-06,0
"172410","Sat",2335,2012-10-06,0
"172510","Sat",2340,2012-10-06,0
"172610","Sat",2345,2012-10-06,0
"172710","Sat",2350,2012-10-06,0
"17281","Sat",2355,2012-10-06,0
"17291","Sun",0,2012-10-07,0
"17301","Sun",5,2012-10-07,0
"17311","Sun",10,2012-10-07,0
"17321","Sun",15,2012-10-07,0
"17331","Sun",20,2012-10-07,0
"17341","Sun",25,2012-10-07,0
"17351","Sun",30,2012-10-07,0
"17361","Sun",35,2012-10-07,0
"17371","Sun",40,2012-10-07,0
"17381","Sun",45,2012-10-07,0
"17391","Sun",50,2012-10-07,0
"17401","Sun",55,2012-10-07,7
"17411","Sun",100,2012-10-07,0
"17421","Sun",105,2012-10-07,36
"17431","Sun",110,2012-10-07,0
"17441","Sun",115,2012-10-07,0
"17451","Sun",120,2012-10-07,0
"17461","Sun",125,2012-10-07,0
"17471","Sun",130,2012-10-07,8
"17481","Sun",135,2012-10-07,0
"17491","Sun",140,2012-10-07,0
"17501","Sun",145,2012-10-07,11
"17511","Sun",150,2012-10-07,0
"17521","Sun",155,2012-10-07,0
"17531","Sun",200,2012-10-07,0
"17541","Sun",205,2012-10-07,0
"17551","Sun",210,2012-10-07,0
"17561","Sun",215,2012-10-07,0
"17571","Sun",220,2012-10-07,0
"17581","Sun",225,2012-10-07,0
"17591","Sun",230,2012-10-07,0
"17601","Sun",235,2012-10-07,0
"17611","Sun",240,2012-10-07,0
"17621","Sun",245,2012-10-07,0
"17631","Sun",250,2012-10-07,0
"17641","Sun",255,2012-10-07,0
"17651","Sun",300,2012-10-07,0
"17661","Sun",305,2012-10-07,0
"17671","Sun",310,2012-10-07,0
"17681","Sun",315,2012-10-07,0
"17691","Sun",320,2012-10-07,0
"17701","Sun",325,2012-10-07,0
"17711","Sun",330,2012-10-07,0
"17721","Sun",335,2012-10-07,0
"17731","Sun",340,2012-10-07,0
"17741","Sun",345,2012-10-07,0
"17751","Sun",350,2012-10-07,0
"17761","Sun",355,2012-10-07,0
"17771","Sun",400,2012-10-07,0
"17781","Sun",405,2012-10-07,0
"17791","Sun",410,2012-10-07,0
"17801","Sun",415,2012-10-07,0
"17811","Sun",420,2012-10-07,0
"17821","Sun",425,2012-10-07,0
"17831","Sun",430,2012-10-07,0
"17841","Sun",435,2012-10-07,0
"17851","Sun",440,2012-10-07,36
"17861","Sun",445,2012-10-07,0
"17871","Sun",450,2012-10-07,0
"17881","Sun",455,2012-10-07,0
"17891","Sun",500,2012-10-07,0
"17901","Sun",505,2012-10-07,0
"17911","Sun",510,2012-10-07,0
"17921","Sun",515,2012-10-07,0
"17931","Sun",520,2012-10-07,0
"17941","Sun",525,2012-10-07,0
"17951","Sun",530,2012-10-07,0
"17961","Sun",535,2012-10-07,0
"17971","Sun",540,2012-10-07,0
"17981","Sun",545,2012-10-07,0
"17991","Sun",550,2012-10-07,0
"18001","Sun",555,2012-10-07,0
"18011","Sun",600,2012-10-07,0
"18021","Sun",605,2012-10-07,0
"18031","Sun",610,2012-10-07,0
"18041","Sun",615,2012-10-07,34
"18051","Sun",620,2012-10-07,13
"18061","Sun",625,2012-10-07,7
"18071","Sun",630,2012-10-07,71
"18081","Sun",635,2012-10-07,0
