"","steps","date","interval","day"
"5402",19,2012-10-19,1805,"Fri"
"5403",391,2012-10-19,1810,"Fri"
"5404",494,2012-10-19,1815,"Fri"
"5405",299,2012-10-19,1820,"Fri"
"5406",512,2012-10-19,1825,"Fri"
"5407",482,2012-10-19,1830,"Fri"
"5408",74,2012-10-19,1835,"Fri"
"5409",56,2012-10-19,1840,"Fri"
"5410",0,2012-10-19,1845,"Fri"
"5411",9,2012-10-19,1850,"Fri"
"5412",0,2012-10-19,1855,"Fri"
"5413",7,2012-10-19,1900,"Fri"
"5414",25,2012-10-19,1905,"Fri"
"5415",0,2012-10-19,1910,"Fri"
"5416",0,2012-10-19,1915,"Fri"
"5417",0,2012-10-19,1920,"Fri"
"5418",0,2012-10-19,1925,"Fri"
"5419",46,2012-10-19,1930,"Fri"
"5420",66,2012-10-19,1935,"Fri"
"5421",62,2012-10-19,1940,"Fri"
"5422",1,2012-10-19,1945,"Fri"
"5423",200,2012-10-19,1950,"Fri"
"5424",86,2012-10-19,1955,"Fri"
"5425",51,2012-10-19,2000,"Fri"
"5426",58,2012-10-19,2005,"Fri"
"5427",0,2012-10-19,2010,"Fri"
"5428",0,2012-10-19,2015,"Fri"
"5429",24,2012-10-19,2020,"Fri"
"5430",0,2012-10-19,2025,"Fri"
"5431",33,2012-10-19,2030,"Fri"
"5432",0,2012-10-19,2035,"Fri"
"5433",0,2012-10-19,2040,"Fri"
"5434",0,2012-10-19,2045,"Fri"
"5435",0,2012-10-19,2050,"Fri"
"5436",0,2012-10-19,2055,"Fri"
"5437",0,2012-10-19,2100,"Fri"
"5438",0,2012-10-19,2105,"Fri"
"5439",0,2012-10-19,2110,"Fri"
"5440",0,2012-10-19,2115,"Fri"
"5441",0,2012-10-19,2120,"Fri"
"5442",0,2012-10-19,2125,"Fri"
"5443",0,2012-10-19,2130,"Fri"
"5444",0,2012-10-19,2135,"Fri"
"5445",0,2012-10-19,2140,"Fri"
"5446",0,2012-10-19,2145,"Fri"
"5447",0,2012-10-19,2150,"Fri"
"5448",0,2012-10-19,2155,"Fri"
"5449",10,2012-10-19,2200,"Fri"
"5450",30,2012-10-19,2205,"Fri"
"5451",97,2012-10-19,2210,"Fri"
"5452",0,2012-10-19,2215,"Fri"
"5453",0,2012-10-19,2220,"Fri"
"5454",21,2012-10-19,2225,"Fri"
"5455",0,2012-10-19,2230,"Fri"
"5456",0,2012-10-19,2235,"Fri"
"5457",0,2012-10-19,2240,"Fri"
"5458",0,2012-10-19,2245,"Fri"
"5459",0,2012-10-19,2250,"Fri"
"5460",0,2012-10-19,2255,"Fri"
"5461",0,2012-10-19,2300,"Fri"
"5462",0,2012-10-19,2305,"Fri"
"5463",0,2012-10-19,2310,"Fri"
"5464",0,2012-10-19,2315,"Fri"
"5465",0,2012-10-19,2320,"Fri"
"5466",0,2012-10-19,2325,"Fri"
"5467",0,2012-10-19,2330,"Fri"
"5468",0,2012-10-19,2335,"Fri"
"5469",0,2012-10-19,2340,"Fri"
"5470",0,2012-10-19,2345,"Fri"
"5471",0,2012-10-19,2350,"Fri"
"5472",8,2012-10-19,2355,"Fri"
"5473",0,2012-10-20,0,"Sat"
"5474",0,2012-10-20,5,"Sat"
"5475",0,2012-10-20,10,"Sat"
"5476",0,2012-10-20,15,"Sat"
"5477",0,2012-10-20,20,"Sat"
"5478",0,2012-10-20,25,"Sat"
"5479",0,2012-10-20,30,"Sat"
"5480",0,2012-10-20,35,"Sat"
"5481",0,2012-10-20,40,"Sat"
"5482",6,2012-10-20,45,"Sat"
"5483",0,2012-10-20,50,"Sat"
"5484",0,2012-10-20,55,"Sat"
"5485",0,2012-10-20,100,"Sat"
"5486",0,2012-10-20,105,"Sat"
"5487",0,2012-10-20,110,"Sat"
"5488",0,2012-10-20,115,"Sat"
"5489",0,2012-10-20,120,"Sat"
"5490",0,2012-10-20,125,"Sat"
"5491",0,2012-10-20,130,"Sat"
"5492",0,2012-10-20,135,"Sat"
"5493",0,2012-10-20,140,"Sat"
"5494",0,2012-10-20,145,"Sat"
"5495",0,2012-10-20,150,"Sat"
"5496",0,2012-10-20,155,"Sat"
"5497",0,2012-10-20,200,"Sat"
"5498",0,2012-10-20,205,"Sat"
"5499",0,2012-10-20,210,"Sat"
"5500",0,2012-10-20,215,"Sat"
"5501",0,2012-10-20,220,"Sat"
"5502",0,2012-10-20,225,"Sat"
"5503",0,2012-10-20,230,"Sat"
"5504",0,2012-10-20,235,"Sat"
"5505",0,2012-10-20,240,"Sat"
"5506",0,2012-10-20,245,"Sat"
"5507",0,2012-10-20,250,"Sat"
"5508",0,2012-10-20,255,"Sat"
"5509",0,2012-10-20,300,"Sat"
"5510",0,2012-10-20,305,"Sat"
"5511",0,2012-10-20,310,"Sat"
"5512",0,2012-10-20,315,"Sat"
"5513",0,2012-10-20,320,"Sat"
"5514",0,2012-10-20,325,"Sat"
"5515",0,2012-10-20,330,"Sat"
"5516",0,2012-10-20,335,"Sat"
"5517",0,2012-10-20,340,"Sat"
"5518",0,2012-10-20,345,"Sat"
"5519",0,2012-10-20,350,"Sat"
"5520",0,2012-10-20,355,"Sat"
"5521",0,2012-10-20,400,"Sat"
"5522",0,2012-10-20,405,"Sat"
"5523",51,2012-10-20,410,"Sat"
"5524",0,2012-10-20,415,"Sat"
"5525",0,2012-10-20,420,"Sat"
"5526",0,2012-10-20,425,"Sat"
"5527",0,2012-10-20,430,"Sat"
"5528",0,2012-10-20,435,"Sat"
"5529",0,2012-10-20,440,"Sat"
"5530",0,2012-10-20,445,"Sat"
"5531",0,2012-10-20,450,"Sat"
"5532",9,2012-10-20,455,"Sat"
"5533",0,2012-10-20,500,"Sat"
"5534",0,2012-10-20,505,"Sat"
"5535",0,2012-10-20,510,"Sat"
"5536",0,2012-10-20,515,"Sat"
"5537",0,2012-10-20,520,"Sat"
"5538",53,2012-10-20,525,"Sat"
"5539",0,2012-10-20,530,"Sat"
"5540",0,2012-10-20,535,"Sat"
"5541",0,2012-10-20,540,"Sat"
"5542",0,2012-10-20,545,"Sat"
"5543",0,2012-10-20,550,"Sat"
"5544",7,2012-10-20,555,"Sat"
"5545",0,2012-10-20,600,"Sat"
"5546",0,2012-10-20,605,"Sat"
"5547",0,2012-10-20,610,"Sat"
"5548",73,2012-10-20,615,"Sat"
"5549",7,2012-10-20,620,"Sat"
"5550",0,2012-10-20,625,"Sat"
"5551",0,2012-10-20,630,"Sat"
"5552",4,2012-10-20,635,"Sat"
"5553",0,2012-10-20,640,"Sat"
"5554",0,2012-10-20,645,"Sat"
"5555",0,2012-10-20,650,"Sat"
"5556",0,2012-10-20,655,"Sat"
"5557",0,2012-10-20,700,"Sat"
"5558",0,2012-10-20,705,"Sat"
"5559",0,2012-10-20,710,"Sat"
"5560",0,2012-10-20,715,"Sat"
"5561",0,2012-10-20,720,"Sat"
"5562",0,2012-10-20,725,"Sat"
"5563",0,2012-10-20,730,"Sat"
"5564",0,2012-10-20,735,"Sat"
"5565",0,2012-10-20,740,"Sat"
"5566",0,2012-10-20,745,"Sat"
"5567",0,2012-10-20,750,"Sat"
"5568",0,2012-10-20,755,"Sat"
"5569",0,2012-10-20,800,"Sat"
"5570",0,2012-10-20,805,"Sat"
"5571",0,2012-10-20,810,"Sat"
"5572",0,2012-10-20,815,"Sat"
"5573",0,2012-10-20,820,"Sat"
"5574",0,2012-10-20,825,"Sat"
"5575",0,2012-10-20,830,"Sat"
"5576",0,2012-10-20,835,"Sat"
"5577",0,2012-10-20,840,"Sat"
"5578",0,2012-10-20,845,"Sat"
"5579",0,2012-10-20,850,"Sat"
"5580",0,2012-10-20,855,"Sat"
"5581",0,2012-10-20,900,"Sat"
"5582",0,2012-10-20,905,"Sat"
"5583",33,2012-10-20,910,"Sat"
"5584",61,2012-10-20,915,"Sat"
"5585",0,2012-10-20,920,"Sat"
"5586",0,2012-10-20,925,"Sat"
"5587",24,2012-10-20,930,"Sat"
"5588",48,2012-10-20,935,"Sat"
"5589",0,2012-10-20,940,"Sat"
"5590",0,2012-10-20,945,"Sat"
"5591",42,2012-10-20,950,"Sat"
"5592",21,2012-10-20,955,"Sat"
"5593",0,2012-10-20,1000,"Sat"
"5594",0,2012-10-20,1005,"Sat"
"5595",0,2012-10-20,1010,"Sat"
"5596",0,2012-10-20,1015,"Sat"
"5597",0,2012-10-20,1020,"Sat"
"5598",0,2012-10-20,1025,"Sat"
"5599",0,2012-10-20,1030,"Sat"
"5600",0,2012-10-20,1035,"Sat"
"5601",85,2012-10-20,1040,"Sat"
"5602",30,2012-10-20,1045,"Sat"
"5603",0,2012-10-20,1050,"Sat"
"5604",0,2012-10-20,1055,"Sat"
"5605",0,2012-10-20,1100,"Sat"
"5606",13,2012-10-20,1105,"Sat"
"5607",0,2012-10-20,1110,"Sat"
"5608",0,2012-10-20,1115,"Sat"
"5609",22,2012-10-20,1120,"Sat"
"5610",11,2012-10-20,1125,"Sat"
"5611",0,2012-10-20,1130,"Sat"
"5612",69,2012-10-20,1135,"Sat"
"5613",75,2012-10-20,1140,"Sat"
"5614",128,2012-10-20,1145,"Sat"
"5615",6,2012-10-20,1150,"Sat"
"5616",0,2012-10-20,1155,"Sat"
"5617",0,2012-10-20,1200,"Sat"
"5618",0,2012-10-20,1205,"Sat"
"5619",0,2012-10-20,1210,"Sat"
"5620",129,2012-10-20,1215,"Sat"
"5621",63,2012-10-20,1220,"Sat"
"5622",133,2012-10-20,1225,"Sat"
"5623",49,2012-10-20,1230,"Sat"
"5624",13,2012-10-20,1235,"Sat"
"5625",0,2012-10-20,1240,"Sat"
"5626",0,2012-10-20,1245,"Sat"
"5627",0,2012-10-20,1250,"Sat"
"5628",53,2012-10-20,1255,"Sat"
"5629",21,2012-10-20,1300,"Sat"
"5630",0,2012-10-20,1305,"Sat"
"5631",0,2012-10-20,1310,"Sat"
"5632",0,2012-10-20,1315,"Sat"
"5633",0,2012-10-20,1320,"Sat"
"5634",19,2012-10-20,1325,"Sat"
"5635",71,2012-10-20,1330,"Sat"
"5636",0,2012-10-20,1335,"Sat"
"5637",0,2012-10-20,1340,"Sat"
"5638",0,2012-10-20,1345,"Sat"
"5639",0,2012-10-20,1350,"Sat"
"5640",0,2012-10-20,1355,"Sat"
"5641",0,2012-10-20,1400,"Sat"
"5642",0,2012-10-20,1405,"Sat"
"5643",0,2012-10-20,1410,"Sat"
"5644",44,2012-10-20,1415,"Sat"
"5645",35,2012-10-20,1420,"Sat"
"5646",44,2012-10-20,1425,"Sat"
"5647",0,2012-10-20,1430,"Sat"
"5648",137,2012-10-20,1435,"Sat"
"5649",0,2012-10-20,1440,"Sat"
"5650",0,2012-10-20,1445,"Sat"
"5651",0,2012-10-20,1450,"Sat"
"5652",0,2012-10-20,1455,"Sat"
"5653",0,2012-10-20,1500,"Sat"
"5654",0,2012-10-20,1505,"Sat"
"5655",0,2012-10-20,1510,"Sat"
"5656",0,2012-10-20,1515,"Sat"
"5657",0,2012-10-20,1520,"Sat"
"5658",0,2012-10-20,1525,"Sat"
"5659",0,2012-10-20,1530,"Sat"
"5660",0,2012-10-20,1535,"Sat"
"5661",0,2012-10-20,1540,"Sat"
"5662",0,2012-10-20,1545,"Sat"
"5663",28,2012-10-20,1550,"Sat"
"5664",87,2012-10-20,1555,"Sat"
"5665",53,2012-10-20,1600,"Sat"
"5666",0,2012-10-20,1605,"Sat"
"5667",0,2012-10-20,1610,"Sat"
"5668",32,2012-10-20,1615,"Sat"
"5669",26,2012-10-20,1620,"Sat"
"5670",0,2012-10-20,1625,"Sat"
"5671",5,2012-10-20,1630,"Sat"
"5672",30,2012-10-20,1635,"Sat"
"5673",122,2012-10-20,1640,"Sat"
"5674",92,2012-10-20,1645,"Sat"
"5675",0,2012-10-20,1650,"Sat"
"5676",19,2012-10-20,1655,"Sat"
"5677",0,2012-10-20,1700,"Sat"
"5678",0,2012-10-20,1705,"Sat"
"5679",0,2012-10-20,1710,"Sat"
"5680",0,2012-10-20,1715,"Sat"
"5681",0,2012-10-20,1720,"Sat"
"5682",0,2012-10-20,1725,"Sat"
"5683",0,2012-10-20,1730,"Sat"
"5684",0,2012-10-20,1735,"Sat"
"5685",38,2012-10-20,1740,"Sat"
"5686",0,2012-10-20,1745,"Sat"
"5687",0,2012-10-20,1750,"Sat"
"5688",0,2012-10-20,1755,"Sat"
"5689",0,2012-10-20,1800,"Sat"
"5690",135,2012-10-20,1805,"Sat"
"5691",142,2012-10-20,1810,"Sat"
"5692",16,2012-10-20,1815,"Sat"
"5693",0,2012-10-20,1820,"Sat"
"5694",0,2012-10-20,1825,"Sat"
"5695",16,2012-10-20,1830,"Sat"
"5696",38,2012-10-20,1835,"Sat"
"5697",78,2012-10-20,1840,"Sat"
"5698",12,2012-10-20,1845,"Sat"
"5699",75,2012-10-20,1850,"Sat"
"5700",34,2012-10-20,1855,"Sat"
"5701",112,2012-10-20,1900,"Sat"
"5702",119,2012-10-20,1905,"Sat"
"5703",43,2012-10-20,1910,"Sat"
"5704",0,2012-10-20,1915,"Sat"
"5705",53,2012-10-20,1920,"Sat"
"5706",36,2012-10-20,1925,"Sat"
"5707",19,2012-10-20,1930,"Sat"
"5708",0,2012-10-20,1935,"Sat"
"5709",32,2012-10-20,1940,"Sat"
"5710",508,2012-10-20,1945,"Sat"
"5711",439,2012-10-20,1950,"Sat"
"5712",529,2012-10-20,1955,"Sat"
"5713",489,2012-10-20,2000,"Sat"
"5714",528,2012-10-20,2005,"Sat"
"5715",473,2012-10-20,2010,"Sat"
"5716",516,2012-10-20,2015,"Sat"
"5717",480,2012-10-20,2020,"Sat"
"5718",532,2012-10-20,2025,"Sat"
"5719",529,2012-10-20,2030,"Sat"
"5720",529,2012-10-20,2035,"Sat"
"5721",517,2012-10-20,2040,"Sat"
"5722",489,2012-10-20,2045,"Sat"
"5723",453,2012-10-20,2050,"Sat"
"5724",56,2012-10-20,2055,"Sat"
"5725",38,2012-10-20,2100,"Sat"
"5726",52,2012-10-20,2105,"Sat"
"5727",0,2012-10-20,2110,"Sat"
"5728",0,2012-10-20,2115,"Sat"
"5729",0,2012-10-20,2120,"Sat"
"5730",0,2012-10-20,2125,"Sat"
"5731",0,2012-10-20,2130,"Sat"
"5732",23,2012-10-20,2135,"Sat"
"5733",9,2012-10-20,2140,"Sat"
"5734",0,2012-10-20,2145,"Sat"
"5735",0,2012-10-20,2150,"Sat"
"5736",0,2012-10-20,2155,"Sat"
"5737",0,2012-10-20,2200,"Sat"
"5738",0,2012-10-20,2205,"Sat"
"5739",0,2012-10-20,2210,"Sat"
"5740",0,2012-10-20,2215,"Sat"
"5741",0,2012-10-20,2220,"Sat"
"5742",25,2012-10-20,2225,"Sat"
"5743",0,2012-10-20,2230,"Sat"
"5744",0,2012-10-20,2235,"Sat"
"5745",0,2012-10-20,2240,"Sat"
"5746",0,2012-10-20,2245,"Sat"
"5747",0,2012-10-20,2250,"Sat"
"5748",0,2012-10-20,2255,"Sat"
"5749",0,2012-10-20,2300,"Sat"
"5750",0,2012-10-20,2305,"Sat"
"5751",0,2012-10-20,2310,"Sat"
"5752",0,2012-10-20,2315,"Sat"
"5753",0,2012-10-20,2320,"Sat"
"5754",0,2012-10-20,2325,"Sat"
"5755",0,2012-10-20,2330,"Sat"
"5756",0,2012-10-20,2335,"Sat"
"5757",0,2012-10-20,2340,"Sat"
"5758",0,2012-10-20,2345,"Sat"
"5759",0,2012-10-20,2350,"Sat"
"5760",0,2012-10-20,2355,"Sat"
"5761",0,2012-10-21,0,"Sun"
"5762",0,2012-10-21,5,"Sun"
"5763",0,2012-10-21,10,"Sun"
"5764",0,2012-10-21,15,"Sun"
"5765",0,2012-10-21,20,"Sun"
"5766",0,2012-10-21,25,"Sun"
"5767",0,2012-10-21,30,"Sun"
"5768",0,2012-10-21,35,"Sun"
"5769",0,2012-10-21,40,"Sun"
"5770",0,2012-10-21,45,"Sun"
"5771",0,2012-10-21,50,"Sun"
"5772",0,2012-10-21,55,"Sun"
"5773",0,2012-10-21,100,"Sun"
"5774",0,2012-10-21,105,"Sun"
"5775",0,2012-10-21,110,"Sun"
"5776",0,2012-10-21,115,"Sun"
"5777",0,2012-10-21,120,"Sun"
"5778",0,2012-10-21,125,"Sun"
"5779",0,2012-10-21,130,"Sun"
"5780",0,2012-10-21,135,"Sun"
"5781",0,2012-10-21,140,"Sun"
"5782",0,2012-10-21,145,"Sun"
"5783",0,2012-10-21,150,"Sun"
"5784",0,2012-10-21,155,"Sun"
"5785",0,2012-10-21,200,"Sun"
"5786",0,2012-10-21,205,"Sun"
"5787",0,2012-10-21,210,"Sun"
"5788",0,2012-10-21,215,"Sun"
"5789",0,2012-10-21,220,"Sun"
"5790",0,2012-10-21,225,"Sun"
"5791",0,2012-10-21,230,"Sun"
"5792",0,2012-10-21,235,"Sun"
"5793",0,2012-10-21,240,"Sun"
"5794",0,2012-10-21,245,"Sun"
"5795",0,2012-10-21,250,"Sun"
"5796",0,2012-10-21,255,"Sun"
"5797",0,2012-10-21,300,"Sun"
"5798",0,2012-10-21,305,"Sun"
"5799",0,2012-10-21,310,"Sun"
"5800",0,2012-10-21,315,"Sun"
"5801",0,2012-10-21,320,"Sun"
"5802",0,2012-10-21,325,"Sun"
"5803",0,2012-10-21,330,"Sun"
"5804",0,2012-10-21,335,"Sun"
"5805",0,2012-10-21,340,"Sun"
"5806",0,2012-10-21,345,"Sun"
"5807",0,2012-10-21,350,"Sun"
"5808",0,2012-10-21,355,"Sun"
"5809",58,2012-10-21,400,"Sun"
"5810",0,2012-10-21,405,"Sun"
"5811",0,2012-10-21,410,"Sun"
"5812",0,2012-10-21,415,"Sun"
"5813",0,2012-10-21,420,"Sun"
"5814",0,2012-10-21,425,"Sun"
"5815",0,2012-10-21,430,"Sun"
"5816",0,2012-10-21,435,"Sun"
"5817",0,2012-10-21,440,"Sun"
"5818",0,2012-10-21,445,"Sun"
"5819",0,2012-10-21,450,"Sun"
"5820",8,2012-10-21,455,"Sun"
"5821",0,2012-10-21,500,"Sun"
"5822",0,2012-10-21,505,"Sun"
"5823",0,2012-10-21,510,"Sun"
"5824",34,2012-10-21,515,"Sun"
"5825",0,2012-10-21,520,"Sun"
"5826",0,2012-10-21,525,"Sun"
"5827",0,2012-10-21,530,"Sun"
"5828",0,2012-10-21,535,"Sun"
"5829",0,2012-10-21,540,"Sun"
"5830",0,2012-10-21,545,"Sun"
"5831",0,2012-10-21,550,"Sun"
"5832",0,2012-10-21,555,"Sun"
"5833",0,2012-10-21,600,"Sun"
"5834",0,2012-10-21,605,"Sun"
"5835",19,2012-10-21,610,"Sun"
"5836",74,2012-10-21,615,"Sun"
"5837",1,2012-10-21,620,"Sun"
"5838",11,2012-10-21,625,"Sun"
"5839",0,2012-10-21,630,"Sun"
"5840",48,2012-10-21,635,"Sun"
"5841",24,2012-10-21,640,"Sun"
"5842",16,2012-10-21,645,"Sun"
"5843",0,2012-10-21,650,"Sun"
"5844",7,2012-10-21,655,"Sun"
"5845",15,2012-10-21,700,"Sun"
"5846",77,2012-10-21,705,"Sun"
"5847",52,2012-10-21,710,"Sun"
"5848",23,2012-10-21,715,"Sun"
"5849",0,2012-10-21,720,"Sun"
"5850",49,2012-10-21,725,"Sun"
"5851",0,2012-10-21,730,"Sun"
"5852",51,2012-10-21,735,"Sun"
"5853",0,2012-10-21,740,"Sun"
"5854",0,2012-10-21,745,"Sun"
"5855",0,2012-10-21,750,"Sun"
"5856",0,2012-10-21,755,"Sun"
"5857",0,2012-10-21,800,"Sun"
"5858",0,2012-10-21,805,"Sun"
"5859",0,2012-10-21,810,"Sun"
"5860",0,2012-10-21,815,"Sun"
"5861",25,2012-10-21,820,"Sun"
"5862",8,2012-10-21,825,"Sun"
"5863",32,2012-10-21,830,"Sun"
"5864",14,2012-10-21,835,"Sun"
"5865",85,2012-10-21,840,"Sun"
"5866",0,2012-10-21,845,"Sun"
"5867",21,2012-10-21,850,"Sun"
"5868",0,2012-10-21,855,"Sun"
"5869",0,2012-10-21,900,"Sun"
"5870",0,2012-10-21,905,"Sun"
"5871",0,2012-10-21,910,"Sun"
"5872",0,2012-10-21,915,"Sun"
"5873",75,2012-10-21,920,"Sun"
"5874",56,2012-10-21,925,"Sun"
"5875",132,2012-10-21,930,"Sun"
"5876",0,2012-10-21,935,"Sun"
"5877",0,2012-10-21,940,"Sun"
"5878",0,2012-10-21,945,"Sun"
"5879",0,2012-10-21,950,"Sun"
"5880",0,2012-10-21,955,"Sun"
"5881",0,2012-10-21,1000,"Sun"
"5882",0,2012-10-21,1005,"Sun"
"5883",0,2012-10-21,1010,"Sun"
"5884",0,2012-10-21,1015,"Sun"
"5885",0,2012-10-21,1020,"Sun"
"5886",0,2012-10-21,1025,"Sun"
"5887",0,2012-10-21,1030,"Sun"
"5888",0,2012-10-21,1035,"Sun"
"5889",0,2012-10-21,1040,"Sun"
"5890",0,2012-10-21,1045,"Sun"
"5891",49,2012-10-21,1050,"Sun"
"5892",17,2012-10-21,1055,"Sun"
"5893",98,2012-10-21,1100,"Sun"
"5894",122,2012-10-21,1105,"Sun"
"5895",35,2012-10-21,1110,"Sun"
"5896",59,2012-10-21,1115,"Sun"
"5897",179,2012-10-21,1120,"Sun"
"5898",203,2012-10-21,1125,"Sun"
"5899",117,2012-10-21,1130,"Sun"
"5900",0,2012-10-21,1135,"Sun"
"5901",43,2012-10-21,1140,"Sun"
"5902",6,2012-10-21,1145,"Sun"
"5903",91,2012-10-21,1150,"Sun"
"5904",88,2012-10-21,1155,"Sun"
"5905",61,2012-10-21,1200,"Sun"
"5906",64,2012-10-21,1205,"Sun"
"5907",18,2012-10-21,1210,"Sun"
"5908",0,2012-10-21,1215,"Sun"
"5909",0,2012-10-21,1220,"Sun"
"5910",0,2012-10-21,1225,"Sun"
"5911",0,2012-10-21,1230,"Sun"
"5912",54,2012-10-21,1235,"Sun"
"5913",0,2012-10-21,1240,"Sun"
"5914",46,2012-10-21,1245,"Sun"
"5915",184,2012-10-21,1250,"Sun"
"5916",0,2012-10-21,1255,"Sun"
"5917",0,2012-10-21,1300,"Sun"
"5918",0,2012-10-21,1305,"Sun"
"5919",0,2012-10-21,1310,"Sun"
"5920",0,2012-10-21,1315,"Sun"
"5921",36,2012-10-21,1320,"Sun"
"5922",0,2012-10-21,1325,"Sun"
"5923",0,2012-10-21,1330,"Sun"
"5924",0,2012-10-21,1335,"Sun"
"5925",0,2012-10-21,1340,"Sun"
"5926",18,2012-10-21,1345,"Sun"
"5927",14,2012-10-21,1350,"Sun"
"5928",309,2012-10-21,1355,"Sun"
"5929",119,2012-10-21,1400,"Sun"
"5930",0,2012-10-21,1405,"Sun"
"5931",0,2012-10-21,1410,"Sun"
"5932",0,2012-10-21,1415,"Sun"
"5933",0,2012-10-21,1420,"Sun"
"5934",0,2012-10-21,1425,"Sun"
"5935",0,2012-10-21,1430,"Sun"
"5936",0,2012-10-21,1435,"Sun"
"5937",0,2012-10-21,1440,"Sun"
"5938",188,2012-10-21,1445,"Sun"
"5939",361,2012-10-21,1450,"Sun"
"5940",0,2012-10-21,1455,"Sun"
"5941",19,2012-10-21,1500,"Sun"
"5942",305,2012-10-21,1505,"Sun"
"5943",462,2012-10-21,1510,"Sun"
"5944",384,2012-10-21,1515,"Sun"
"5945",395,2012-10-21,1520,"Sun"
"5946",451,2012-10-21,1525,"Sun"
"5947",223,2012-10-21,1530,"Sun"
"5948",260,2012-10-21,1535,"Sun"
"5949",14,2012-10-21,1540,"Sun"
"5950",0,2012-10-21,1545,"Sun"
"5951",0,2012-10-21,1550,"Sun"
"5952",0,2012-10-21,1555,"Sun"
"5953",30,2012-10-21,1600,"Sun"
"5954",7,2012-10-21,1605,"Sun"
"5955",0,2012-10-21,1610,"Sun"
"5956",0,2012-10-21,1615,"Sun"
"5957",0,2012-10-21,1620,"Sun"
"5958",0,2012-10-21,1625,"Sun"
"5959",16,2012-10-21,1630,"Sun"
"5960",0,2012-10-21,1635,"Sun"
"5961",0,2012-10-21,1640,"Sun"
"5962",0,2012-10-21,1645,"Sun"
"5963",74,2012-10-21,1650,"Sun"
"5964",22,2012-10-21,1655,"Sun"
"5965",110,2012-10-21,1700,"Sun"
"5966",7,2012-10-21,1705,"Sun"
"5967",0,2012-10-21,1710,"Sun"
"5968",0,2012-10-21,1715,"Sun"
"5969",25,2012-10-21,1720,"Sun"
"5970",48,2012-10-21,1725,"Sun"
"5971",69,2012-10-21,1730,"Sun"
"5972",62,2012-10-21,1735,"Sun"
"5973",40,2012-10-21,1740,"Sun"
"5974",0,2012-10-21,1745,"Sun"
"5975",0,2012-10-21,1750,"Sun"
"5976",0,2012-10-21,1755,"Sun"
"5977",0,2012-10-21,1800,"Sun"
"5978",31,2012-10-21,1805,"Sun"
"5979",0,2012-10-21,1810,"Sun"
"5980",51,2012-10-21,1815,"Sun"
"5981",24,2012-10-21,1820,"Sun"
"5982",33,2012-10-21,1825,"Sun"
"5983",0,2012-10-21,1830,"Sun"
"5984",41,2012-10-21,1835,"Sun"
"5985",0,2012-10-21,1840,"Sun"
"5986",0,2012-10-21,1845,"Sun"
"5987",0,2012-10-21,1850,"Sun"
"5988",0,2012-10-21,1855,"Sun"
"5989",0,2012-10-21,1900,"Sun"
"5990",0,2012-10-21,1905,"Sun"
"5991",0,2012-10-21,1910,"Sun"
"5992",0,2012-10-21,1915,"Sun"
"5993",0,2012-10-21,1920,"Sun"
"5994",0,2012-10-21,1925,"Sun"
"5995",0,2012-10-21,1930,"Sun"
"5996",0,2012-10-21,1935,"Sun"
"5997",0,2012-10-21,1940,"Sun"
"5998",0,2012-10-21,1945,"Sun"
"5999",0,2012-10-21,1950,"Sun"
"6000",6,2012-10-21,1955,"Sun"
"6001",12,2012-10-21,2000,"Sun"
"6002",219,2012-10-21,2005,"Sun"
"6003",94,2012-10-21,2010,"Sun"
"6004",457,2012-10-21,2015,"Sun"
"6005",501,2012-10-21,2020,"Sun"
"6006",454,2012-10-21,2025,"Sun"
"6007",184,2012-10-21,2030,"Sun"
"6008",20,2012-10-21,2035,"Sun"
"6009",35,2012-10-21,2040,"Sun"
"6010",18,2012-10-21,2045,"Sun"
"6011",15,2012-10-21,2050,"Sun"
"6012",0,2012-10-21,2055,"Sun"
"6013",0,2012-10-21,2100,"Sun"
"6014",0,2012-10-21,2105,"Sun"
"6015",0,2012-10-21,2110,"Sun"
"6016",0,2012-10-21,2115,"Sun"
"6017",0,2012-10-21,2120,"Sun"
"6018",0,2012-10-21,2125,"Sun"
"6019",0,2012-10-21,2130,"Sun"
"6020",0,2012-10-21,2135,"Sun"
"6021",0,2012-10-21,2140,"Sun"
"6022",0,2012-10-21,2145,"Sun"
"6023",0,2012-10-21,2150,"Sun"
"6024",0,2012-10-21,2155,"Sun"
"6025",0,2012-10-21,2200,"Sun"
"6026",0,2012-10-21,2205,"Sun"
"6027",0,2012-10-21,2210,"Sun"
"6028",0,2012-10-21,2215,"Sun"
"6029",0,2012-10-21,2220,"Sun"
"6030",0,2012-10-21,2225,"Sun"
"6031",0,2012-10-21,2230,"Sun"
"6032",0,2012-10-21,2235,"Sun"
"6033",0,2012-10-21,2240,"Sun"
"6034",0,2012-10-21,2245,"Sun"
"6035",0,2012-10-21,2250,"Sun"
"6036",0,2012-10-21,2255,"Sun"
"6037",0,2012-10-21,2300,"Sun"
"6038",0,2012-10-21,2305,"Sun"
"6039",0,2012-10-21,2310,"Sun"
"6040",0,2012-10-21,2315,"Sun"
"6041",0,2012-10-21,2320,"Sun"
"6042",9,2012-10-21,2325,"Sun"
"6043",0,2012-10-21,2330,"Sun"
"6044",0,2012-10-21,2335,"Sun"
"6045",0,2012-10-21,2340,"Sun"
"6046",0,2012-10-21,2345,"Sun"
"6047",0,2012-10-21,2350,"Sun"
